input_id	path	role	trust_grade	frozen_ref	sha256_observed	sha256_expected	expected_source	verdict	bytes
coords:8C8J	/home/borg/RESEARCH-retron-db/ARIS_OUTPUT/rtelem-g2-panels/cache/rcsb_cif/8C8J.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	00b2bf894bd1f0b2bb60831ae46ba7b28c66155e6ee87eecc62e38dc04a6d14a	00b2bf894bd1f0b2bb60831ae46ba7b28c66155e6ee87eecc62e38dc04a6d14a	STRUCTURE_REGISTER.tsv	MATCH	812488
coords:8FLI	/tmp/claude-1000/g1cif/8FLI.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	087948eb55211c95f8df8f8235c7b5ad7d1cfff15af2891a619b9aff8e27d45f	087948eb55211c95f8df8f8235c7b5ad7d1cfff15af2891a619b9aff8e27d45f	STRUCTURE_REGISTER.tsv	MATCH	2615392
coords:8GH6	/home/borg/RESEARCH-retron-db/ARIS_OUTPUT/rtelem-g2-panels/cache/rcsb_cif/8GH6.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	9f05621f0cea906ec91ebd07ef4ecb292804697a358a41dffda7b82d388916ce	9f05621f0cea906ec91ebd07ef4ecb292804697a358a41dffda7b82d388916ce	STRUCTURE_REGISTER.tsv	MATCH	1439757
coords:8OZ7	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/columns/cache/cif/8OZ7.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	088da8e2e7b80b22f85a9448f348afce5eaac68cafb1ec3e6852fd2991b30d9f	088da8e2e7b80b22f85a9448f348afce5eaac68cafb1ec3e6852fd2991b30d9f	STRUCTURE_REGISTER.tsv	MATCH	4245513
coords:8QBK	/home/borg/RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/data/stage3b_external_structures/8QBK.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	e8c942528bc4079bf026e97310080e0b2d74a8453fa9c72543c6439c4a0c9c7d	e8c942528bc4079bf026e97310080e0b2d74a8453fa9c72543c6439c4a0c9c7d	STRUCTURE_REGISTER.tsv	MATCH	3084043
coords:8QBL	/home/borg/RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/data/stage3b_external_structures/8QBL.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	38b5ed56b58aa3ed3c190cfde1378864c5064df8add6e5a180b5c632ed6c7158	38b5ed56b58aa3ed3c190cfde1378864c5064df8add6e5a180b5c632ed6c7158	STRUCTURE_REGISTER.tsv	MATCH	4573988
coords:8QBM	/tmp/claude-1000/g1cif/8QBM.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	7853f527f4aa6479d251f2e69c4b5a08b1525c9eea3f25c81b7469af72796469	7853f527f4aa6479d251f2e69c4b5a08b1525c9eea3f25c81b7469af72796469	STRUCTURE_REGISTER.tsv	MATCH	4584775
coords:8SXT	/home/borg/RESEARCH-retron-db/ARIS_OUTPUT/rtelem-g2-panels/cache/rcsb_cif/8SXT.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	165c96770d3d88dea2270cdb9bded9e6eac5d8e191457ef6b29cca268c519956	165c96770d3d88dea2270cdb9bded9e6eac5d8e191457ef6b29cca268c519956	STRUCTURE_REGISTER.tsv	MATCH	807912
coords:8UB7	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/columns/cache/cif/8UB7.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	1e3aadeb4a2a7086158b2053fe8eed49e92385bc2276f2d1995161b752d84c21	1e3aadeb4a2a7086158b2053fe8eed49e92385bc2276f2d1995161b752d84c21	STRUCTURE_REGISTER.tsv	MATCH	1225217
coords:8UBD	/tmp/claude-1000/g1cif/8UBD.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	120bd96ccc188c9474f57d3bb2d9e4cade1daaa23f65d5955b46bfcd50336c4b	120bd96ccc188c9474f57d3bb2d9e4cade1daaa23f65d5955b46bfcd50336c4b	STRUCTURE_REGISTER.tsv	MATCH	1197114
coords:8UW3	/home/borg/RESEARCH-retron-db/ARIS_OUTPUT/rtelem-g2-panels/cache/rcsb_cif/8UW3.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	a45ce341a41b75077b108116025b4980938398b757c6e38e7fd9d45fd7581fa7	a45ce341a41b75077b108116025b4980938398b757c6e38e7fd9d45fd7581fa7	STRUCTURE_REGISTER.tsv	MATCH	1341412
coords:9C0I	/home/borg/RESEARCH-retron-db/ARIS_OUTPUT/rtelem-g2-panels/cache/rcsb_cif/9C0I.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	221e8b6647818e53bacb3ed94af9696f2d715cebccf932efe5b1b702e5cd4d07	221e8b6647818e53bacb3ed94af9696f2d715cebccf932efe5b1b702e5cd4d07	STRUCTURE_REGISTER.tsv	MATCH	902888
coords:9D4S	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/columns/cache/cif/9D4S.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	532f07a102d718ece733a94a986d4fda5f3a1a4a825fb391f100b2c1a3a433f2	532f07a102d718ece733a94a986d4fda5f3a1a4a825fb391f100b2c1a3a433f2	STRUCTURE_REGISTER.tsv	MATCH	812541
coords:9D5X	/home/borg/RESEARCH-retron-db/ARIS_OUTPUT/rtelem-g2-panels/cache/rcsb_cif/9D5X.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	100596946b3f7db1ab6d2c96d5b04fe99b75603b123959088a756666bb5c5df3	100596946b3f7db1ab6d2c96d5b04fe99b75603b123959088a756666bb5c5df3	STRUCTURE_REGISTER.tsv	MATCH	1194171
coords:9DOU	/home/borg/RESEARCH-retron-db/ARIS_OUTPUT/rtelem-g2-panels/cache/rcsb_cif/9DOU.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	ea9b1b67334970dbd1aeba821570e225897f91844a088525ebddd80bb6fcc84b	ea9b1b67334970dbd1aeba821570e225897f91844a088525ebddd80bb6fcc84b	STRUCTURE_REGISTER.tsv	MATCH	1325633
coords:9E8Z	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/MELISSA_DATA/crystal_structures/9E8Z.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	cca0b65c58f71b307b89cc14f4f25db61f474cbd110147c6748ded92d3be285f	cca0b65c58f71b307b89cc14f4f25db61f474cbd110147c6748ded92d3be285f	STRUCTURE_REGISTER.tsv	MATCH	2662377
coords:9HDO	/home/borg/RESEARCH-retron-db/ARIS_OUTPUT/rtelem-g2-panels/cache/rcsb_cif/9HDO.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	49031d8864139c1bf2fc5259030729cf0b0477885968fd15f7a1fac3005b06df	49031d8864139c1bf2fc5259030729cf0b0477885968fd15f7a1fac3005b06df	STRUCTURE_REGISTER.tsv	MATCH	1286946
coords:9I2F	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/columns/cache/cif/9I2F.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	8a104c37a14f42e78d72a3f90908c3bd5081f702443cc6d7e747278747aa8753	8a104c37a14f42e78d72a3f90908c3bd5081f702443cc6d7e747278747aa8753	STRUCTURE_REGISTER.tsv	MATCH	3761765
coords:9I2G	/home/borg/RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/data/stage3b_external_structures/9I2G.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	24f91858ded52367960506067f4f42aa95b2c8af4b4fd5885b0d018705910d68	24f91858ded52367960506067f4f42aa95b2c8af4b4fd5885b0d018705910d68	STRUCTURE_REGISTER.tsv	MATCH	3896909
coords:9IOA	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/columns/cache/cif/9IOA.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	ce691726de15ea5ae4f6a075d4d5114cf248f0aec80eb8abb6d88f6a928a5f23	ce691726de15ea5ae4f6a075d4d5114cf248f0aec80eb8abb6d88f6a928a5f23	STRUCTURE_REGISTER.tsv	MATCH	5517193
coords:9K6G	/home/borg/RESEARCH-retron-db/ARIS_OUTPUT/rtelem-g2-panels/cache/rcsb_cif/9K6G.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	7ddcd1853e2c729b6407b2c6d2b3d6584dd0d99b12195fea4c09e416ca6c7d2f	7ddcd1853e2c729b6407b2c6d2b3d6584dd0d99b12195fea4c09e416ca6c7d2f	STRUCTURE_REGISTER.tsv	MATCH	1096557
coords:9L7P	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/columns/cache/cif/9L7P.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	6529977860439d8850c75bfc09306ea61e22ddda70bd531182d202cbbb3ae7f3	6529977860439d8850c75bfc09306ea61e22ddda70bd531182d202cbbb3ae7f3	STRUCTURE_REGISTER.tsv	MATCH	2710731
coords:9LBQ	/home/borg/RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/data/stage3b_external_structures/9LBQ.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	4e32fe6d332a66854799ed8019cf9fec901ccca1a1407857192f5e1a39867066	4e32fe6d332a66854799ed8019cf9fec901ccca1a1407857192f5e1a39867066	STRUCTURE_REGISTER.tsv	MATCH	3881231
coords:9LJE	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/columns/cache/cif/9LJE.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	408d71f25c64a4e79ff016f334c9ab52d95a29346af2023b9d72616e9af82b72	408d71f25c64a4e79ff016f334c9ab52d95a29346af2023b9d72616e9af82b72	STRUCTURE_REGISTER.tsv	MATCH	798666
coords:9LPA	/home/borg/RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/data/stage3b_external_structures/9LPA.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	8a26339e748e2d07e302835606f2d1ef18e1e64b1abc1b0e18263f5a0ef4447e	8a26339e748e2d07e302835606f2d1ef18e1e64b1abc1b0e18263f5a0ef4447e	STRUCTURE_REGISTER.tsv	MATCH	4559545
coords:9N69	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/columns/cache/cif/9N69.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	015cadd0e4ada4e684bc6aa8a6ca4d82dabb24975f90750a497766517616f1fe	015cadd0e4ada4e684bc6aa8a6ca4d82dabb24975f90750a497766517616f1fe	STRUCTURE_REGISTER.tsv	MATCH	2298234
coords:9NL2	/home/borg/RESEARCH-retron-db/ARIS_OUTPUT/rtelem-g2-panels/cache/rcsb_cif/9NL2.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	54eb1457ebcf639ca3f872139ca9d6faed11064a1dfc0cc7084baee07ce87c14	54eb1457ebcf639ca3f872139ca9d6faed11064a1dfc0cc7084baee07ce87c14	STRUCTURE_REGISTER.tsv	MATCH	1436631
coords:9NL3	/home/borg/RESEARCH-retron-db/ARIS_OUTPUT/rtelem-g2-panels/cache/rcsb_cif/9NL3.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	17d34e856fc0dbde56021a32a0d9fa31418ab9807064e41b3acf83e21b5c9d21	17d34e856fc0dbde56021a32a0d9fa31418ab9807064e41b3acf83e21b5c9d21	STRUCTURE_REGISTER.tsv	MATCH	1422086
coords:9NNB	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/MELISSA_DATA/crystal_structures/9NNB.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	d6e0059db26d862c2dbbdce67b30f9ff8abbdd3c99459d19a0dd5d35c03fe758	d6e0059db26d862c2dbbdce67b30f9ff8abbdd3c99459d19a0dd5d35c03fe758	STRUCTURE_REGISTER.tsv	MATCH	2973780
coords:9S1F	/home/borg/RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/data/stage3b_external_structures/9S1F.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	e39d1fc0de1dd684588b5407ade6fd6445567cda33d58a6e31cf25d04dc81b2f	e39d1fc0de1dd684588b5407ade6fd6445567cda33d58a6e31cf25d04dc81b2f	STRUCTURE_REGISTER.tsv	MATCH	3654143
coords:9VHE	/tmp/claude-1000/g1cif/9VHE.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	3ab13f40d7c355e10a09c8c6c0d65831e7f72c001835b795306ebba22498e0df	3ab13f40d7c355e10a09c8c6c0d65831e7f72c001835b795306ebba22498e0df	STRUCTURE_REGISTER.tsv	MATCH	2109768
coords:9VHL	/home/borg/RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/data/stage3b_external_structures/9VHL.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	4091dc05d35b3235a2cd7133234deed2d53a6d648824940d26e56baeb9ae94c5	4091dc05d35b3235a2cd7133234deed2d53a6d648824940d26e56baeb9ae94c5	STRUCTURE_REGISTER.tsv	MATCH	2095699
coords:9WN8	/home/borg/RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/data/stage3b_external_structures/9WN8.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	9a9c71312a655b7ce36a791fadcc665d81a30efb5c09dc20a8813ebcb443700e	9a9c71312a655b7ce36a791fadcc665d81a30efb5c09dc20a8813ebcb443700e	STRUCTURE_REGISTER.tsv	MATCH	4309368
coords:9WY8	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/columns/cache/cif/9WY8.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	304b14a82e2724775bf671ed24a1f5cbdbebdb5fc3dc25093278529ad20440d6	304b14a82e2724775bf671ed24a1f5cbdbebdb5fc3dc25093278529ad20440d6	STRUCTURE_REGISTER.tsv	MATCH	2579293
coords:9X94	/tmp/claude-1000/g1cif/9X94.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	513e6e3d758ecb5e117ed1b100e8ebec047dfe9e03b2c17d981286afd2ffa0f6	513e6e3d758ecb5e117ed1b100e8ebec047dfe9e03b2c17d981286afd2ffa0f6	STRUCTURE_REGISTER.tsv	MATCH	8493879
coords:9X9B	/home/borg/RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/data/stage3b_external_structures/9X9B.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	f84c1a5582c098a013e1b32342ac36a1448214bc86763ab9799ba3a5c31460c1	f84c1a5582c098a013e1b32342ac36a1448214bc86763ab9799ba3a5c31460c1	STRUCTURE_REGISTER.tsv	MATCH	8870161
coords:9YFD	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/columns/cache/cif/9YFD.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	917da31cf8f487a691c27e62eded1f12ea60a44df0e36347cc3086f4d6b92fa5	917da31cf8f487a691c27e62eded1f12ea60a44df0e36347cc3086f4d6b92fa5	STRUCTURE_REGISTER.tsv	MATCH	7909685
coords:9Z6Y	/home/borg/RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/data/stage3b_external_structures/9Z6Y.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	f4e826146521453aef8af65f82e92b8f0b6f582e455b58f506494ebf5be7ed2f	f4e826146521453aef8af65f82e92b8f0b6f582e455b58f506494ebf5be7ed2f	STRUCTURE_REGISTER.tsv	MATCH	7551713
coords:9Z6Z	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/columns/cache/cif/9Z6Z.cif	deposited coordinates (NA contacts, sequence check)	RAW	STRUCTURE_REGISTER.tsv file_sha256	c575f9eff822ead869381b5c361a1395b21fe4eb05747dfa5877ecbe6a071417	c575f9eff822ead869381b5c361a1395b21fe4eb05747dfa5877ecbe6a071417	STRUCTURE_REGISTER.tsv	MATCH	7326722
historical:reference_boundaries.tsv	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/MELISSA_DATA/crystal_structures/reference_boundaries.tsv	historical F/P/T boundary product (graded RED; audited in C)	RE-DERIVE	prior_asset_audit REUSE_DECISIONS.md 4.1	5a1e966257a0730298f4b7335795abf4c2bb1968cab548dd896d942fc000ad14		none - hash recorded here first	NO_EXPECTED_RECORD	4061
historical:reference_boundaries.json	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/MELISSA_DATA/crystal_structures/reference_boundaries.json	historical F/P/T boundary product (graded RED; audited in C)	RE-DERIVE	prior_asset_audit REUSE_DECISIONS.md 4.1	21556ba1fc0d3491b33b5dbf3bad676d5caa1e85a8a626b871fc688dbc805a3e		none - hash recorded here first	NO_EXPECTED_RECORD	16161
historical:reference_boundaries.py	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/MELISSA_DATA/crystal_structures/reference_boundaries.py	historical F/P/T boundary product (graded RED; audited in C)	RE-DERIVE	prior_asset_audit REUSE_DECISIONS.md 4.1	a4cc0dafd0405de228f67607dbc8814face18a9a39915728eb0bc25579ec5fa6		none - hash recorded here first	NO_EXPECTED_RECORD	6970
historical:run_log.txt	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/MELISSA_DATA/crystal_structures/run_log.txt	historical F/P/T boundary product (graded RED; audited in C)	RE-DERIVE	prior_asset_audit REUSE_DECISIONS.md 4.1	270af33a2b34249d0e6ef92e20f742c9ef8645df59af0353c7e3cfd17e64c756		none - hash recorded here first	NO_EXPECTED_RECORD	84328
historical:boundary_extraction_report.txt	/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/MELISSA_DATA/crystal_structures/boundary_extraction_report.txt	historical F/P/T boundary product (graded RED; audited in C)	RE-DERIVE	prior_asset_audit REUSE_DECISIONS.md 4.1	e468ca55ae7a520053b49da7cb637be2180ac31708f0579232dca5f4947837fe		none - hash recorded here first	NO_EXPECTED_RECORD	14475
rt07_g4b:instrument	results/rt07_g4b_production_mapper/code/rtmap	frozen instrument identity (check_instrument)	FROZEN	rtmap-1.0.0/53a1e738a19b3896	rtmap-1.0.0/53a1e738a19b3896	rtmap-1.0.0/53a1e738a19b3896	LAUNCHER_03C K4	MATCH	
